z,silk,recomb,compton,reion_y,stars,struct,stellarBH,SMBH,tau_bar,tau_grav,tau_DM
4.586663672672001368e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.156476021969088089e+83,1.219756342682258433e+86,2.745683763293258556e+81,5.511573319049725070e+96,1.445022158445462132e+101,2.162402098497493569e-02,4.383347844512643847e-05,3.977623074381638757e-01
4.572791909923442866e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.152129355318250549e+83,1.232689397584076652e+86,2.745209817330201252e+81,5.570012221783908770e+96,1.483460508051856510e+101,2.185768366161418980e-02,4.500779770336412280e-05,3.992146332901428396e-01
4.558954590952597030e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.147798607507615259e+83,1.245753233119803961e+86,2.744702873366088148e+81,5.629042060860220283e+96,1.522909795731932894e+101,2.209382009919299422e-02,4.621334913242233327e-05,4.006666996995059682e-01
4.545151630235110929e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.143483719074401496e+83,1.258949018744313410e+86,2.744163119454550561e+81,5.688668120378599676e+96,1.563396142873367316e+101,2.233245530949657526e-02,4.745095395139367606e-05,4.021184892602346905e-01
4.531382942458948015e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.139184630773032694e+83,1.272277930615677578e+86,2.743590816641475831e+81,5.748895714724193357e+96,1.604946327103121742e+101,2.257361452757327205e-02,4.872145459107755970e-05,4.035699846850999695e-01
4.517648442523931607e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.134901283574370512e+83,1.285741151533995084e+86,2.742986204671422363e+81,5.809730188290736239e+96,1.647587798026963592e+101,2.281732321300370889e-02,5.002571522656857283e-05,4.050211688193274262e-01
4.503948045541195100e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.130633618664921676e+83,1.299339870876921513e+86,2.742349450100949422e+81,5.871176915188756797e+96,1.691348693317031970e+101,2.306360705115967358e-02,5.136462232261571309e-05,4.064720246156080519e-01
4.490281666832617091e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.126381577446044544e+83,1.313075284531776107e+86,2.741680709501376574e+81,5.933241298939333536e+96,1.736257855153587542e+101,2.331249195445044692e-02,5.273908519202571347e-05,4.079225351121025245e-01
4.476649221930374623e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.122145101533191397e+83,1.326948594823965689e+86,2.740980139956475949e+81,5.995928772150337072e+96,1.782344847027043269e+101,2.356400406355406776e-02,5.415003656738689005e-05,4.093726834299281081e-01
4.463050626576340996e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.117924132755105575e+83,1.340961010441970959e+86,2.740247899051429186e+81,6.059244796177070165e+96,1.829639970908143634e+101,2.381816974863731895e-02,5.559843318642996939e-05,4.108224527734354314e-01
4.449485796721641684e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.113718613153076840e+83,1.355113746358427512e+86,2.739484144857284611e+81,6.123194860766091515e+96,1.878174284791613727e+101,2.407501561055817516e-02,5.708525639129259600e-05,4.122718264304608971e-01
4.435954648526056587e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.109528484980140802e+83,1.369408023747595304e+86,2.738689035919678703e+81,6.187784483682466174e+96,1.927979620621056326e+101,2.433456848205581974e-02,5.861151274202253803e-05,4.137207877725895266e-01
4.422457098357574168e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.105353690700334689e+83,1.383845069898774042e+86,2.737862731245108433e+81,6.253019210317285716e+96,1.979088602600965384e+101,2.459685542892176696e-02,6.017823464459571062e-05,4.151693202553947692e-01
4.408993062791839890e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.101194172987921573e+83,1.398426118125852752e+86,2.737005390286764231e+81,6.318904613279707770e+96,2.031534665903788226e+101,2.486190375115601703e-02,6.178648099378860248e-05,4.166174074186818621e-01
4.395562458611616208e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.097049874726623230e+83,1.413152407672786505e+86,2.736117172932456984e+81,6.385446291969933118e+96,2.085352075778437012e+101,2.512974098410558632e-02,6.343733783121474027e-05,4.180650328867237531e-01
4.382165202806329596e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.092920739008875905e+83,1.428025183614826906e+86,2.735198250999991765e+81,6.452649872132816805e+96,2.140575947066928512e+101,2.540039489958277608e-02,6.513191901883740042e-05,4.195121803715245457e-01
4.368801212571488790e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.088806709135052788e+83,1.443045696755633888e+86,2.734248862645395527e+81,6.520521005391991858e+96,2.197242264136999960e+101,2.567389350696707220e-02,6.687136692831854379e-05,4.209588336935294883e-01
4.355470405308244253e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.084707728612736774e+83,1.458215203519897799e+86,2.733269257549529435e+81,6.589065368765173394e+96,2.255387901236837943e+101,2.595026505428397676e-02,6.865685314650313840e-05,4.224049768022110074e-01
4.342172698622801086e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.080623741155938348e+83,1.473534965841683775e+86,2.732259618768083737e+81,6.658288664160218171e+96,2.315050643280349972e+101,2.622953802926608277e-02,7.048957919741952692e-05,4.238505937615034691e-01
4.328908010325979383e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.076554690684377109e+83,1.489006251048072711e+86,2.731220105945116859e+81,6.728196617848357775e+96,2.376269207068707880e+101,2.651174116038949521e-02,7.237077728110517534e-05,4.252956687259810131e-01
4.315676258432675105e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.072500521322720687e+83,1.504630331738282974e+86,2.730150879049445904e+81,6.798794979917883701e+96,2.439083262956483283e+101,2.679690341788968158e-02,7.430171102964217944e-05,4.267401859347546567e-01
4.302477361161326286e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.068461177399838355e+83,1.520408485658063313e+86,2.729052098390312062e+81,6.870089523707252289e+96,2.503533456969655895e+101,2.708505401475383434e-02,7.628367628075004324e-05,4.281841297116510958e-01
4.289311236933474270e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.064436603448077971e+83,1.536341995569133073e+86,2.727923924605782781e+81,6.942086045214634796e+96,2.569661433381711262e+101,2.737622240768683088e-02,7.831800186928618399e-05,4.296274844653825697e-01
4.276177804373181068e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.060426744202508933e+83,1.552432149113869320e+86,2.726766518651656907e+81,7.014790362485491030e+96,2.637509857756516129e+101,2.767043829805495778e-02,8.040605043705984509e-05,4.310702346897260506e-01
4.263076982306606588e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.056431544600209364e+83,1.568680238674758848e+86,2.725580041787624537e+81,7.088208314979623539e+96,2.707122440464590830e+101,2.796773163280006844e-02,8.254921926129261955e-05,4.325123649636796741e-01
4.250008689761427760e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.052450949779515277e+83,1.585087561228922341e+86,2.724364655568299476e+81,7.162345762911459398e+96,2.778543960680556822e+101,2.826813260532985358e-02,8.474894110215471096e-05,4.339538599516288286e-01
4.236972845966402446e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.048484905079303843e+83,1.601655418197200512e+86,2.723120521828700032e+81,7.237208586569326888e+96,2.851820290868368804e+101,2.857167165637673756e-02,8.700668506971951288e-05,4.353947044034918168e-01
4.223969370350849850e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.044533356038270327e+83,1.618385115288015346e+86,2.721847805452236015e+81,7.312802685609538184e+96,2.926998421763094236e+101,2.887837947482966086e-02,8.932395751076857484e-05,4.368348831556028156e-01
4.210998182544114954e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.040596248394188035e+83,1.635277962335783095e+86,2.720546717046021982e+81,7.389133978326370817e+96,3.004126487855675650e+101,2.918828699853565078e-02,9.170230291583363546e-05,4.382743811436153325e-01
4.198059202375143073e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.036673528083211268e+83,1.652335273133649359e+86,2.719217501193899381e+81,7.466208400895580259e+96,3.083253793387687977e+101,2.950142541506789798e-02,9.414330484686430094e-05,4.397131834235755155e-01
4.185152349871907873e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.032765141239136616e+83,1.669558365260725945e+86,2.717860357348081571e+81,7.544031906593993408e+96,3.164430838865480376e+101,2.981782616246474518e-02,9.664858688597617804e-05,4.411512751689798950e-01
4.172277545260993037e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.028871034192706045e+83,1.686948559903367389e+86,2.716475447665112452e+81,7.622610464992329660e+96,3.247709348098675795e+101,3.013752092993170206e-02,9.921981360564524437e-05,4.425886416489653308e-01
4.159434708967021166e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.024991153470878172e+83,1.704507181670754083e+86,2.715062933413773521e+81,7.701950061121188876e+96,3.333142295772069587e+101,3.046054165851245013e-02,1.018586915608283509e-04,4.440252682182179722e-01
4.146623761612231007e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.021125445796133502e+83,1.722235558404292545e+86,2.713622976062263949e+81,7.782056694609659844e+96,3.420783935557641062e+101,3.078692054172077128e-02,1.045669703033850855e-04,4.454611403167837991e-01
4.133844624015957869e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.017273858085762555e+83,1.740135020981036013e+86,2.712155737267046739e+81,7.862936378797702732e+96,3.510689828774396416e+101,3.111669002613788593e-02,1.073464434192822206e-04,4.468962434701744257e-01
4.121097217194115814e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.013436337451153312e+83,1.758206903110876077e+86,2.710661378862361734e+81,7.944595139818723693e+96,3.602916873602836484e+101,3.144988281197182850e-02,1.101989495890056986e-04,4.483305632894669657e-01
4.108381462358772218e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.009612831197107917e+83,1.776452541127301333e+86,2.709140062848728459e+81,8.027039015654830708e+96,3.697523334861539002e+101,3.178653185357519645e-02,1.131263736716068549e-04,4.497640854713876313e-01
4.095697280917591776e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.005803286821123251e+83,1.794873273771871299e+86,2.707591951383184937e+81,8.110274055162160170e+96,3.794568874353424632e+101,3.212667035992604336e-02,1.161306478128874272e-04,4.511967957984057143e-01
4.083044594473419941e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.002007652012716390e+83,1.813470441971947889e+86,2.706017206768047076e+81,8.194306317067124158e+96,3.894114581787764155e+101,3.247033179506328415e-02,1.192137525781188540e-04,4.526286801388048620e-01
4.070423324823729594e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.982258746527113857e+82,1.832245388611953865e+86,2.704415991685795942e+81,8.279141868931999954e+96,3.996223006286729446e+101,3.281754987848303079e-02,1.223777181098285568e-04,4.540597244468304594e-01
4.057833393960195600e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.944579028125637801e+82,1.851199458297665229e+86,2.702788492476701791e+81,8.364786786090772454e+96,4.100958188481481363e+101,3.316835858548704274e-02,1.256246253110572899e-04,4.554899147690402161e-01
4.045274724068189443e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.907036847536697577e+82,1.870333997113708147e+86,2.701134937688137262e+81,8.451247150552740409e+96,4.208385693205980487e+101,3.352279214748810771e-02,1.289566070546179757e-04,4.569192372617286169e-01
4.032747237526271178e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.869631689266669394e+82,1.889650352374065512e+86,2.699455536115399813e+81,8.538529049874129341e+96,4.318572642794956076e+101,3.388088505226864028e-02,1.323758494188168923e-04,4.583476781968689462e-01
4.020250856905771997e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.832363039707773690e+82,1.909149872365306030e+86,2.697750453469138678e+81,8.626638575999593092e+96,4.431587750992369127e+101,3.424267204418855043e-02,1.358845929500997077e-04,4.597752239454862555e-01
4.007785504970243551e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.795230387130994095e+82,1.928833906082772698e+86,2.696019850993081140e+81,8.715581824068808037e+96,4.547501357477899032e+101,3.460818812434736380e-02,1.394851339531751142e-04,4.612018609650881951e-01
3.995351104675050280e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.758233221679559869e+82,1.948703802959207237e+86,2.694263890002529351e+81,8.805364891190770434e+96,4.666385463015730791e+101,3.497746855069126110e-02,1.431798258090372338e-04,4.626275757984943948e-01
3.982947579166828511e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.721371035361988886e+82,1.968760912586082979e+86,2.692482731878069813e+81,8.895993875184036355e+96,4.788313765235201352e+101,3.535054883807200315e-02,1.469710803214706926e-04,4.640523550738804848e-01
3.970574851783063686e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.684643322045518842e+82,1.989006584427185976e+86,2.690676538053349999e+81,8.987474873282661366e+96,4.913361695045433603e+101,3.572746475824804119e-02,1.508613690924654306e-04,4.654761855048026864e-01
3.958232846051599196e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.648049577449347050e+82,2.009442167524595918e+86,2.688845470005977676e+81,9.079813980807536427e+96,5.041606453693317657e+101,3.610825233983303018e-02,1.548532249271193184e-04,4.668990538902262899e-01
3.945921485690131014e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.611589299137898541e+82,2.030069010196857303e+86,2.686989689248637191e+81,9.173017289803302119e+96,5.173127050469245706e+101,3.649294786818772091e-02,1.589492432685206424e-04,4.683209471145495240e-01
3.933640694605803567e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.575261986514346240e+82,2.050888459729075013e+86,2.685109357318725472e+81,9.267090887636227372e+96,5.308004341063962339e+101,3.688158788525080362e-02,1.631520836631015787e-04,4.697418521476124931e-01
3.921390396894661734e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.539067140813796841e+82,2.071901862055186626e+86,2.683204635769734954e+81,9.362040855559305652e+96,5.446321066587322262e+101,3.727420918931416416e-02,1.674644712570617293e-04,4.711617560447160513e-01
3.909170516841260046e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.503004265096895906e+82,2.093110561431819284e+86,2.681275694332740510e+81,9.457873267239651237e+96,5.588161893247145143e+101,3.767084883473244272e-02,1.718891983243004979e-04,4.725806459487807976e-01
3.896980978918115568e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.467072864243052830e+82,2.114515900104141649e+86,2.679322738109910661e+81,9.554594187247042108e+96,5.733613452699039070e+101,3.807154413157415318e-02,1.764291258264884439e-04,4.739985091018736330e-01
3.884821707785312661e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.431272444944093125e+82,2.136119217963070171e+86,2.677345973068077130e+81,9.652209669505005756e+96,5.882764383067610387e+101,3.847633264520420454e-02,1.810871850057205646e-04,4.754153328547850443e-01
3.872692628290001160e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.395602515697654577e+82,2.157921852194167312e+86,2.675345569136278306e+81,9.750725755704447909e+96,6.035705370645047667e+101,3.888525219580316050e-02,1.858663790103699625e-04,4.768311046577289880e-01
3.860593665465914981e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.360062586800642721e+82,2.179925136917906791e+86,2.673321686474184544e+81,9.850148473678852836e+96,6.192529192272291771e+101,3.929834085781886560e-02,1.907697845546574625e-04,4.782458120482298014e-01
3.848524744532960007e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.324652170342893906e+82,2.202130402821099074e+86,2.671274485203635919e+81,9.950483835738505482e+96,6.353330758403567824e+101,3.971563695934585830e-02,1.958005536124489767e-04,4.796594426485216167e-01
3.836485790896692727e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.289370780200591673e+82,2.224538976779712314e+86,2.669204125400217241e+81,1.005173783696525314e+97,6.518207156860286766e+101,4.013717908143812907e-02,2.009619151459178022e-04,4.810719841655337614e-01
3.824476730147917003e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.254217932030010703e+82,2.247152181472530811e+86,2.667110767083526355e+81,1.015391645346695673e+97,6.687257697274316481e+101,4.056300605734456527e-02,2.062571768695157246e-04,4.824834243908557307e-01
3.812497488062168927e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.219193143260953418e+82,2.269971334986019822e+86,2.664994570207800509e+81,1.025702564059321015e+97,6.860583956228201707e+101,4.099315697167467409e-02,2.116897270499239940e-04,4.838937512007134290e-01
3.800547990599302928e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.184295933090549190e+82,2.292997750409864447e+86,2.662855694655668804e+81,1.036107133110649964e+97,7.038289823088970832e+101,4.142767115948379347e-02,2.172630363424276397e-04,4.853029525559254265e-01
3.788628163903021928e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.149525822476828440e+82,2.316232735423375308e+86,2.660694300228591524e+81,1.046605943331378124e+97,7.220481546540980220e+101,4.186658820528332825e-02,2.229806596643644568e-04,4.867110165018661005e-01
3.776737934300386179e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.114882334132372221e+82,2.339677591872634833e+86,2.658510546637062723e+81,1.057199582915513745e+97,7.407267781818014911e+101,4.230994794197154296e-02,2.288462381061740164e-04,4.881179311684226141e-01
3.764877228301422463e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.080364992518146481e+82,2.363333615338012851e+86,2.656304595350865047e+81,1.067888637225030225e+97,7.598759638635142999e+101,4.275779044967968623e-02,2.348635008805642968e-04,4.895236847704295680e-01
3.753045972598600954e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.045973323837082898e+82,2.387202094692430531e+86,2.654076629050506121e+81,1.078673688590226527e+97,7.795070729823367320e+101,4.321015605453965708e-02,2.410362673104625029e-04,4.909282656137522460e-01
3.741244094066445314e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.011706856028002106e+82,2.411284311649755102e+86,2.651826841759574776e+81,1.089555316105710518e+97,7.996317220661961962e+101,4.366708532736160442e-02,2.473684488561808822e-04,4.923316621038891783e-01
3.729471519761022869e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.977565118759225541e+82,2.435581540303753531e+86,2.649555405817953345e+81,1.100534095421962742e+97,8.202617878914202863e+101,4.412861908222971002e-02,2.538640511824973348e-04,4.937338627432448779e-01
3.717728176919551153e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.943547643422572802e+82,2.460095046657018249e+86,2.647262479634130532e+81,1.111610598532547393e+97,8.414094125559888055e+101,4.459479837500409521e-02,2.605271762660710017e-04,4.951348561217020494e-01
3.706013992959884540e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.909653963126984281e+82,2.484826088140302198e+86,2.644948221253465203e+81,1.122785393556921936e+97,8.630870086227949768e+101,4.506566450173740690e-02,2.673620245438977769e-04,4.965346309128483848e-01
3.694328895480129660e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.875883612692589973e+82,2.509775913121621359e+86,2.642612788577302927e+81,1.134059044518620746e+97,8.853072643321042093e+101,4.554125899699387747e-02,2.743728971032203178e-04,4.979331758738356761e-01
3.682672812258163120e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.842236128644473640e+82,2.534945760405576951e+86,2.640256339353372760e+81,1.145432111118946317e+97,9.080831488835625237e+101,4.602162363207740192e-02,2.815641979135659508e-04,4.993304798453040982e-01
3.671045671251167875e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.808711049206527290e+82,2.560336858722553866e+86,2.637879031170495516e+81,1.156905148506325907e+97,9.314279177871439253e+101,4.650680041316333085e-02,2.889404361014236448e-04,5.007265317513021063e-01
3.659447400595243316e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.775307914295564476e+82,2.585950426207586373e+86,2.635481021448662501e+81,1.168478707040635437e+97,9.553551182821057347e+101,4.699683157932860872e-02,2.965062282680534225e-04,5.021213205991934547e-01
3.647877928604892794e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.742026265515057498e+82,2.611787669869314005e+86,2.633062467432955631e+81,1.180153332053346672e+97,9.798785948246302255e+101,4.749175960048693940e-02,3.042663008511088674e-04,5.035148354795737635e-01
3.636337183772649695e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.708865646149318099e+82,2.637849785048334170e+86,2.630623526186022649e+81,1.191929563602817712e+97,1.005012494642378119e+102,4.799162717521625321e-02,3.122254925304510619e-04,5.049070655661681561e-01
3.624825094768570288e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.675825601157322287e+82,2.664137954865538379e+86,2.628164354709205228e+81,1.203807936224872524e+97,1.030771273356023564e+102,4.849647722848774573e-02,3.203887566788645412e-04,5.062980001157749710e-01
3.613341590439846485e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.642905677166892383e+82,2.690653349659809311e+86,2.625685116002281519e+81,1.215788978678954824e+97,1.057169700667002727e+102,4.900635290928356119e-02,3.287611638580380919e-04,5.076876284698286224e-01
3.601886599810344869e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.610105422468676862e+82,2.717397126415453035e+86,2.623185981407763689e+81,1.227873213689182454e+97,1.084222866110389850e+102,4.952129758811001092e-02,3.373479043604762028e-04,5.090759400581963412e-01
3.590460052080141296e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.577424387010149070e+82,2.744370428179193590e+86,2.620667116322334701e+81,1.240061157681042899e+97,1.111946184872381563e+102,5.004135485440083797e-02,3.461542907978085149e-04,5.104629243998148880e-01
3.579061876625141636e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.544862122389886321e+82,2.771574383466488628e+86,2.618128677039903432e+81,1.252353320513195706e+97,1.140355403671016836e+102,5.056656851380474105e-02,3.551857607359447735e-04,5.118485710987032977e-01
3.567692002996579959e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.512418181851498520e+82,2.799010105657590169e+86,2.615570818955879985e+81,1.264750205204345375e+97,1.169466606699511924e+102,5.109698258536454762e-02,3.644478793777361589e-04,5.132328698413255452e-01
3.556350360920649045e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.480092120277959833e+82,2.826678692382774584e+86,2.612993697235185452e+81,1.277252307655658262e+97,1.199296221630726278e+102,5.163264129857431800e-02,3.739463422934429936e-04,5.146158103962837904e-01
3.545036880297997683e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.447883494185579095e+82,2.854581224897327065e+86,2.610397466802869013e+81,1.289860116368407795e+97,1.229861025681880159e+102,5.217358909032451808e-02,3.836869781997031496e-04,5.159973826142022491e-01
3.533751491203359407e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.415791861718392141e+82,2.882718767445650059e+86,2.607782282338576932e+81,1.302574112156423054e+97,1.261178151737526718e+102,5.271987060172143164e-02,3.936757517872704177e-04,5.173775764275917455e-01
3.522494123885091533e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.383816782642276448e+82,2.911092366615027359e+86,2.605148298271056102e+81,1.315394767854263478e+97,1.293265094530118069e+102,5.327153067478837545e-02,4.039187665981554157e-04,5.187563818507212599e-01
3.511264708764721298e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.351957818339121050e+82,2.939703050678806435e+86,2.602495668769126248e+81,1.328322548020391197e+97,1.326139716876283515e+102,5.382861434904290254e-02,4.144222679525584271e-04,5.201337889794861447e-01
3.500063176436572832e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.320214531801267394e+82,2.968551828928843307e+86,2.599824547736931613e+81,1.341357908635559552e+97,1.359820255966675445e+102,5.439116685794400524e-02,4.251926459259561318e-04,5.215097879912621304e-01
3.488889457667274208e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.288586487625638815e+82,2.997639690997710751e+86,2.597135088806979810e+81,1.354501296796502770e+97,1.394325329708567304e+102,5.495923362521721450e-02,4.362364383769540429e-04,5.228843691447712105e-01
3.477743483395391522e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.257073252008155778e+82,3.026967606170110509e+86,2.594427444783445045e+81,1.367753150404866111e+97,1.429673943118458413e+102,5.553286026104319040e-02,4.475603340260832729e-04,5.242575227797835469e-01
3.466625184730940390e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.225674392737961062e+82,3.056536522684107364e+86,2.591701766385312250e+81,1.381113897851497890e+97,1.465885494763245381e+102,5.611209255812077412e-02,4.591711755861834225e-04,5.256292393163537469e-01
3.455534492955014692e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.194389479191913188e+82,3.086347367021676545e+86,2.588958204250935477e+81,1.394583957695824115e+97,1.502979783247358121e+102,5.669697648758983966e-02,4.710759629445064123e-04,5.269995092542422155e-01
3.444471339519338926e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.163218082328876305e+82,3.116401043189079620e+86,2.586196910559552732e+81,1.408163738340657863e+97,1.540977013743887094e+102,5.728755819482223011e-02,4.832818563971017899e-04,5.283683231733032892e-01
3.433435656045818796e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.132159774684093646e+82,3.146698431986934143e+86,2.583418037564653088e+81,1.421853637702528359e+97,1.579897804567577212e+102,5.788388399507474191e-02,4.957961799357499559e-04,5.297356717339161136e-01
3.422427374326176164e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.101214130363728141e+82,3.177240390269860563e+86,2.580621737209054353e+81,1.435654042877141261e+97,1.619763193786227021e+102,5.848600036899794657e-02,5.086264245876751097e-04,5.311015456769145882e-01
3.411446426321464109e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.070380725039165779e+82,3.208027750196287243e+86,2.577808161120766412e+81,1.449565329800212947e+97,1.660594645869005198e+102,5.909395395800946804e-02,5.217802518085595809e-04,5.324659358234306028e-01
